37.25,-108.69,1821.20,0.00
40.15,-102.72,1250.90,0.00
38.23,-103.28,1263.00,0.20
37.33,-105.07,3048.00,0.00
38.06,-103.69,1262.00,0.00
38.25,-104.61,1418.00,0.00
40.54,-103.27,1215.00,0.00
37.59,-103.65,1347.00,0.00
38.18,-103.77,1302.00,0.00
39.60,-106.51,2591.00,0.00
38.82,-104.89,1993.00,0.00
39.54,-106.04,2808.00,0.55
38.44,-109.04,2321.00,0.00
40.31,-105.64,2896.00,0.00
39.76,-107.36,3316.00,0.00
39.09,-106.54,3231.00,0.00
40.06,-107.01,2768.00,0.00
37.71,-107.51,3536.00,0.00
37.54,-103.93,1588.00,0.00
40.38,-105.51,2289.00,0.00
39.80,-105.78,3444.00,0.00
39.30,-106.11,3399.00,0.00
40.23,-106.60,2816.00,0.00
39.88,-107.60,2865.00,0.00
38.89,-106.95,3097.00,0.00
37.50,-104.06,1718.00,0.00
37.66,-107.80,2719.00,0.00
38.71,-104.72,1708.00,0.00
39.74,-105.00,1588.00,0.00
38.73,-106.16,2486.00,0.00
37.46,-104.00,1592.00,0.00
40.84,-102.81,1133.00,0.00
39.02,-106.24,2688.00,0.00
37.44,-108.02,3287.00,0.00
37.50,-104.16,1716.00,0.00
39.12,-104.87,2226.00,0.00
39.87,-105.24,1887.00,0.00
40.39,-106.60,2792.00,0.00
40.21,-105.57,2621.00,0.00
39.49,-106.17,3200.00,0.00
38.42,-108.38,2865.00,0.00
40.17,-107.06,2774.00,0.00
37.65,-107.81,2707.00,0.00
38.70,-106.35,3213.00,0.00
37.21,-105.20,3200.00,0.00
37.02,-106.45,3054.00,0.00
37.43,-104.16,1668.00,0.00
38.16,-106.60,3054.00,0.00
40.81,-105.77,3115.00,0.00
38.72,-103.89,1597.00,0.00
38.92,-104.88,2154.00,0.00
38.90,-104.84,1910.00,0.00
37.47,-108.54,2146.00,0.40
39.65,-103.93,1570.00,0.00
39.66,-105.59,3231.00,0.00
37.79,-108.02,3109.00,0.00
39.65,-104.85,1706.00,0.00
40.85,-106.97,2652.00,2.50
39.86,-106.42,3206.00,2.50
38.91,-104.90,2214.00,0.00
39.81,-104.79,1619.00,0.00
38.46,-104.79,1761.00,0.00
38.80,-104.80,1787.00,0.50
39.38,-106.20,3475.00,0.00
38.73,-104.73,1726.00,0.00
37.68,-106.86,2742.00,0.00
38.19,-105.48,2346.00,0.00
38.88,-105.07,3493.00,0.00
40.71,-105.41,2296.00,0.00
37.76,-105.63,2348.00,0.00
37.79,-108.29,2670.00,0.00
37.38,-103.96,1561.00,0.00
37.47,-106.54,3542.00,0.00
39.65,-105.87,3383.00,0.00
39.25,-106.62,3082.00,0.00
37.62,-103.69,1434.00,0.00
39.67,-104.95,1644.00,1.20
37.73,-105.35,2575.00,0.20
37.55,-103.99,1677.00,0.00
39.36,-106.06,3475.00,0.00
38.27,-105.85,3267.00,0.00
40.57,-105.62,2859.00,0.00
39.08,-106.61,3231.00,0.00
37.93,-107.68,2987.00,0.00
39.29,-106.55,3170.00,0.00
39.76,-105.91,3170.00,0.00
40.98,-102.25,1052.00,0.00
39.57,-105.80,3341.00,0.00
40.53,-105.89,3085.00,0.00
39.32,-106.61,2926.00,0.00
38.22,-106.09,2683.00,0.00
39.77,-105.64,2670.00,0.00
39.67,-105.90,3475.00,0.00
37.32,-108.06,2585.00,0.00
39.94,-105.59,2957.00,0.00
37.80,-107.92,3109.00,0.00
37.21,-106.19,2470.00,0.00
40.41,-105.82,3261.00,0.00
37.89,-108.20,2926.00,2.50
40.82,-106.75,2841.00,2.50
37.38,-106.55,3353.00,0.00
40.51,-105.77,3042.00,0.00
38.88,-104.93,2139.00,0.00
40.08,-106.67,2707.00,0.00
38.84,-104.83,1829.00,0.00
39.36,-106.53,3101.00,0.00
39.13,-107.29,2896.00,0.00
39.60,-106.54,2890.00,0.00
37.62,-107.03,3429.00,0.00
37.85,-105.44,2932.00,0.00
39.06,-108.06,3048.00,0.00
39.80,-106.03,2743.00,0.00
40.54,-105.25,2204.00,0.00
39.43,-105.92,3231.00,0.00
37.85,-107.73,3060.00,0.00
37.75,-107.69,3200.00,2.50
37.45,-103.86,1550.00,0.00
38.86,-104.91,1937.00,0.00
37.43,-108.17,3048.00,0.00
37.05,-106.19,2580.00,0.00
37.95,-106.55,3396.00,0.00
38.93,-104.82,1928.00,0.00
37.76,-103.23,1296.00,0.00
40.40,-105.96,3133.00,0.00
40.04,-105.54,3021.00,0.00
39.08,-107.14,2804.00,0.00
39.30,-106.61,2652.00,0.00
40.38,-105.49,2272.00,1.80
39.09,-107.63,3011.00,2.50
38.26,-104.72,1477.00,0.00
37.14,-104.55,1856.00,0.00
40.40,-105.85,2752.00,0.00
38.82,-106.59,2926.00,0.00
39.37,-107.17,2082.00,0.00
38.49,-106.34,3280.00,0.00
39.05,-107.87,3036.00,2.50
38.95,-104.97,2876.00,0.00
37.13,-104.52,1920.00,0.00
40.71,-106.01,2749.00,0.00
40.11,-107.29,3152.00,2.50
40.37,-106.74,2865.00,2.60
38.62,-104.73,1707.00,0.00
37.77,-107.14,2750.00,0.00
40.65,-105.28,2074.00,0.00
37.89,-107.71,3399.00,0.00
40.88,-106.05,2957.00,0.00
39.03,-106.08,3158.00,0.00
37.39,-104.03,1605.00,0.00
38.16,-106.29,2454.00,0.00
37.57,-106.75,2617.00,0.00
40.23,-105.92,2658.00,0.00
37.97,-105.54,3292.00,0.00
38.28,-106.37,3514.00,0.00
37.65,-108.01,2774.00,2.60
40.63,-105.39,2314.00,0.00
37.50,-108.11,3267.00,0.00
37.99,-107.20,3523.00,0.00
37.18,-105.88,2341.00,0.00
39.02,-107.05,3261.00,0.00
38.53,-104.90,1835.00,0.00
37.70,-107.78,3249.00,0.00
37.66,-106.65,2532.00,0.00
37.48,-107.63,3414.00,0.00
39.72,-106.16,2865.00,0.00
40.62,-105.36,2238.00,0.00
37.42,-103.92,1529.00,0.00
37.35,-105.23,3310.00,0.00
40.00,-107.24,2957.00,0.00
40.54,-106.68,3200.00,0.00
38.82,-106.61,2845.00,0.00
39.25,-106.37,2999.00,0.00
37.37,-105.29,2607.00,0.00
39.22,-105.61,2714.00,0.00
37.39,-104.13,1646.00,0.00
37.64,-103.78,1480.00,0.00
37.45,-105.42,2460.00,0.00
38.99,-106.75,3243.00,0.00
38.94,-104.93,2859.00,0.00
37.55,-103.83,1510.00,0.00
37.72,-107.26,2865.00,0.00
37.61,-105.37,3246.00,0.00
40.03,-105.58,3139.00,0.00
38.91,-104.95,2884.00,0.00
38.89,-104.91,2417.00,0.00
37.49,-107.51,3316.00,0.00
37.35,-103.96,1537.00,0.00
39.62,-106.38,3139.00,2.60
37.48,-106.80,3353.00,0.00
40.20,-105.60,2914.00,0.00
40.35,-106.09,2908.00,0.00
41.00,-106.91,2728.00,0.00
40.43,-105.73,3261.00,0.00
37.21,-105.12,3115.00,0.00
38.50,-105.94,2115.00,0.00
38.52,-104.72,1632.00,0.00
40.79,-106.60,2847.00,0.00
39.80,-105.09,1622.15,0.00
39.76,-105.14,1682.19,0.00
39.73,-105.15,1731.26,0.00
39.74,-105.18,1828.80,0.00
39.73,-105.19,1804.42,0.76
39.72,-105.17,1804.42,0.00
39.71,-105.21,1956.82,0.00
39.82,-105.25,1843.43,0.00
39.97,-105.16,1665.43,0.00
40.07,-105.18,1592.58,0.00
39.82,-105.17,1703.83,0.00
39.93,-105.06,1630.68,0.00
39.82,-105.03,1612.39,0.00
39.81,-105.01,1609.34,0.00
39.72,-105.01,1609.34,0.00
39.80,-104.90,1613.31,0.00
39.68,-105.05,1652.32,0.00
39.56,-105.08,1697.43,0.00
39.75,-104.95,1605.08,0.00
39.58,-105.14,1795.27,0.00
39.87,-105.30,2453.64,0.00
39.75,-105.08,1655.37,0.00
39.75,-105.02,1602.03,0.00
39.24,-104.59,2087.88,0.00
39.77,-104.87,1619.10,0.00
39.89,-104.73,1602.64,0.00
39.85,-105.37,2389.63,0.00
39.62,-105.00,1663.90,0.00
39.64,-105.06,1524.00,0.00
39.65,-105.03,1641.96,0.00
39.59,-104.92,1702.31,0.00
39.61,-104.99,2255.52,0.00
39.19,-104.78,2190.90,0.00
39.92,-104.87,1531.62,0.00
39.63,-104.83,1725.47,0.00
39.71,-104.95,1618.49,0.00
39.76,-104.83,1624.58,0.00
39.81,-104.95,1569.72,0.00
39.86,-104.99,1608.73,0.00
39.99,-104.83,1516.38,0.00
39.84,-105.17,1707.79,0.00
39.82,-105.13,1655.06,0.00
39.68,-105.49,3474.72,0.00
39.84,-105.24,1828.80,0.00
39.67,-105.35,2331.72,0.00
39.63,-105.32,2139.70,0.00
39.67,-105.28,2028.44,0.00
39.64,-105.38,2228.09,0.00
39.58,-105.40,2542.03,0.00
39.59,-105.34,2281.43,0.00
39.60,-105.30,2346.96,0.00
39.70,-105.26,2243.33,0.00
39.70,-105.28,2395.73,0.00
39.65,-105.19,1764.79,0.00
39.70,-105.33,2340.86,0.00
39.67,-105.24,2054.35,0.00
39.64,-105.26,2217.42,0.00
39.68,-105.20,1856.23,0.00
39.56,-105.02,1691.64,0.00
39.52,-104.75,1815.39,0.00
39.80,-105.15,1684.02,0.00
39.80,-105.33,2535.94,0.00
39.80,-105.12,1652.02,0.00
39.80,-105.22,1789.79,0.00
39.75,-104.88,1616.35,0.00
39.92,-105.35,2365.25,0.00
39.92,-105.33,2234.18,0.00
39.93,-105.29,1938.53,0.00
39.94,-105.31,1987.30,0.00
39.95,-105.34,2231.14,0.00
39.96,-105.36,2346.96,0.00
39.97,-105.31,2281.73,0.00
39.98,-105.41,2474.98,0.00
39.99,-105.37,2231.14,0.00
39.73,-104.89,1628.85,0.00
40.01,-105.33,1938.53,0.00
40.02,-105.34,1975.10,0.00
40.02,-105.43,2621.28,0.00
40.04,-105.38,2194.56,0.00
40.05,-105.41,2474.98,0.00
40.06,-105.37,2304.29,0.00
40.05,-105.31,2109.22,0.00
39.71,-104.86,1663.60,0.00
40.05,-105.47,2645.66,0.00
40.01,-105.29,1645.92,0.00
39.95,-105.42,2479.85,0.00
39.98,-105.46,2545.08,0.00
40.04,-105.54,3022.09,0.00
40.02,-105.40,2395.73,0.00
39.99,-105.15,1700.78,0.00
40.15,-105.39,2365.25,0.00
39.96,-105.27,1795.27,0.00
39.93,-105.26,1749.55,0.00
39.96,-105.24,1795.27,0.00
39.97,-105.22,1524.00,0.00
39.73,-104.86,1638.30,0.00
39.71,-104.84,1691.64,0.00
39.71,-104.92,1652.02,0.00
39.70,-104.90,1664.21,0.76
39.67,-104.98,1620.01,0.00
39.67,-104.94,1648.97,0.25
39.64,-104.94,1673.35,0.00
39.63,-104.89,1699.26,0.51
39.67,-104.91,1645.92,0.51
39.73,-104.82,1645.92,0.00
39.69,-104.80,1673.35,0.00
39.67,-104.78,1697.74,0.00
39.64,-104.75,1740.41,0.00
39.64,-104.77,1752.60,0.00
39.65,-104.80,1725.17,0.00
39.74,-104.81,1655.06,0.51
39.73,-104.80,1662.68,0.51
39.71,-104.79,1664.21,0.00
39.68,-104.76,1706.88,0.00
39.76,-104.76,1661.46,0.00
39.77,-104.79,1652.02,0.00
39.69,-104.71,1722.12,0.00
39.61,-104.67,1819.66,0.00
39.74,-104.78,1655.67,1.02
39.80,-105.09,1987.30,0.76
39.73,-105.19,1804.42,0.00
40.04,-104.85,2545.08,0.00
39.74,-105.00,2346.96,0.00
39.28,-104.89,1833.98,0.00
39.37,-104.97,2621.28,0.00
39.42,-104.91,1612.39,0.00
39.44,-104.77,1516.38,0.00
39.48,-104.77,1630.68,0.00
39.56,-104.79,1618.49,0.00
39.51,-104.87,2474.98,0.00
39.35,-104.70,1975.10,0.00
39.16,-104.68,1956.82,0.00
39.13,-104.81,1917.19,0.00
39.19,-104.78,1712.98,0.00
39.29,-104.79,2139.70,0.00
39.41,-104.87,2453.64,0.00
39.47,-105.00,2542.03,0.00
39.38,-105.09,1874.52,0.00
39.30,-104.98,2281.73,0.00
39.30,-104.92,1641.96,0.00
39.17,-105.03,1661.46,0.00
39.19,-104.92,1819.66,0.00
39.17,-105.03,1804.42,0.00
39.45,-104.74,1511.81,0.00
39.50,-104.94,2365.25,0.00
39.53,-104.70,1697.43,0.00
39.49,-104.73,1981.20,0.00
40.05,-105.31,2109.22,0.76
40.09,-105.44,2567.94,0.00
39.61,-104.99,1703.83,0.00
40.10,-105.33,1699.26,0.00
40.12,-105.48,1645.92,0.00
40.12,-105.36,2075.99,0.00
40.16,-105.30,1655.37,0.00
40.19,-105.49,1691.64,0.00
40.15,-105.44,1828.80,0.00
40.19,-105.29,1684.02,0.00
39.69,-104.84,2609.09,0.25
40.23,-105.48,2812.08,0.00
40.24,-105.40,2097.02,0.00
40.07,-105.35,2621.28,0.00
40.17,-105.33,1619.10,0.00
40.18,-105.44,1789.79,0.00
40.18,-105.39,1687.37,0.00
39.68,-104.82,1795.27,0.00
40.20,-105.31,2231.14,0.00
40.24,-105.31,2578.00,0.00
40.26,-105.36,2479.85,0.00
40.24,-105.27,2209.80,0.00
40.03,-105.23,1531.62,0.00
40.22,-105.37,2238.15,0.00
39.98,-105.22,1569.72,0.00
40.06,-105.36,2645.66,0.00
39.68,-104.86,1652.02,0.00
39.67,-104.94,1648.97,0.00
39.66,-104.90,2340.86,0.00
39.67,-104.91,1645.92,0.00
39.74,-104.81,1655.06,0.00
39.73,-104.80,1662.68,1.02
39.71,-104.81,1859.28,0.00
